	E0_680	E1_359	E2_1451	E3_142	E4_509	E5_7	E6_387	E7_145	E8_1223	E9_1173	E10_1791	E11_537	E12_79	E13_1869	E14_1640	E15_1166	E16_505	E17_289	E18_666	E19_1213	E20_1471	E21_988	E22_4	E23_1028	E24_1791	E25_1602	E26_1211	E27_1533	E28_1993	E29_1884	E30_1232	E31_313	E32_537	E33_376	E34_93	E35_633	E36_1327	E37_1528	E38_1705	E39_939	E40_1040	E41_935	E42_1147	E43_1478	E44_1585	E45_517	E46_1720	E47_1407	E48_962	E49_1511	E50_1261	E51_1661	E52_1267	E53_450	E54_500	E55_590	E56_587	E57_1138	E58_1605	E59_1277	E60_938	E61_629	E62_1376	E63_1501	E64_457	E65_288	E66_704	E67_167	E68_1739	E69_856	E70_324	E71_1434	E72_606	E73_1015	E74_1323	E75_1159	E76_1480	E77_1290	E78_1941	E79_1968	E80_825	E81_409	E82_1926	E83_274	E84_850	E85_1667	E86_640	E87_1681	E88_189	E89_50	E90_1102	E91_1092	E92_1432	E93_1405	E94_1546	E95_1150	E96_575	E97_1677	E98_1461	E99_276
g33rp1	0.8369148936590896	0.004237868279782467	0.0036496189577658283	0.5974126123571174	0.0205017760129823	0.9790268296457514	0.07270426875151033	0.2472503978323471	0.0004558569812619503	0.004505252984875012	1.4131748263847452	0.4696953414149287	0.006805444780087353	0.009470434304432184	0.07018862291934531	0.9009558345096972	0.022945338118096185	0.03341568893126702	0.016657595743860894	0.01968265687071652	0.026430890443388	0.023950167053476187	1.216855933344757	1.6923436336824773	0.011124593488001652	0.029702369878748518	1.3243306000815438	0.16278261060863874	0.022821380640306616	0.006263176701714078	0.012041449533756113	0.6847627978383563	1.1816998780601553	0.15009747567773138	1.4821986202414161	0.011278101174632772	0.001582753735603389	1.3630845220182646	0.055530681341545735	0.0015931170622614395	0.4191127023100963	0.0185236997661112	0.001025914940637332	0.011387055102401598	0.1172753266284152	0.059086022972679175	0.03074930399575015	1.3716770609653393	1.540480367451604	0.0017056624187655534	0.002248129466934641	0.004006927353651427	0.011447492450430596	0.025863868388698127	0.011786514714617016	0.000373515922553952	0.0006664401890588249	0.018063909320986404	0.011612112801762895	0.0035643166590004272	0.0025903592181864697	1.848711385526259	0.06841640852730255	0.03877980866233526	0.007888794497969783	0.0042067917828951355	0.009660590539595823	0.002339068562695935	1.5640939644055945	1.943532493643913	0.015854450803653018	1.4276111744081503	1.650154862377066	0.5049647500257298	0.06812057696419416	0.010216617350953094	0.0030676920874862035	0.0008032233605127902	1.783819634300259	2.009130076511177	0.004362336761320868	0.024532739464127463	0.011608228683340592	0.11206716653163347	0.029381162948724393	1.6004054650873245	0.001835622150770775	1.4569514332397662	0.14254228370275054	0.70775911749836	0.026668437420573315	0.7966563887424695	0.003036560316765634	0.2130237674258184	2.2992539123248563	1.3144097757255075	2.049577439327805	0.005201479954731194	2.2971087188271366	0.0509323097039555
g34rp1	0.0323545831224883	0.004659822336967418	0.1126798264353886	1.904711972967588	0.004452197034830368	0.8781616073845712	0.01996412622980813	1.296292113721195	0.04502198281770242	0.03907969049847415	0.0162395526995397	0.006938430355343678	0.8544540979330143	0.006702489623439893	0.012361498255303695	0.0013824361909881722	0.013457895597378162	0.01527506567658582	0.020270697510267367	0.0035188556543416017	0.0010634698053262398	2.1144198033010406	0.7348062047260218	0.008221506613341594	0.004196784913441106	0.008474480206280173	0.005978730441771143	0.011973421853519907	0.03383961909506217	0.0614383558482369	0.0015610090422142964	0.07932377135787294	0.04832220871790587	0.0382988750833201	0.03912848269110472	0.0039713275571545865	1.58233798457894	0.0061289590278530105	0.0134611480620504	0.01676899457843465	0.011348455028126394	0.003888505661625074	0.015047056956245154	2.3128412694241907	1.977660996669073	1.8136145806979245	0.006331429083610728	0.00991654167712769	0.0261921514442954	0.04284900546540159	0.002896868908960539	1.945311940243076	0.013858839077933578	0.011426636279829335	0.003260123522457943	2.230442210873905	0.013470103022703985	0.0098444717355273	0.002786152538977624	2.276968477977076	0.04866024146542351	0.006712381956949237	0.000756048058138975	0.006347736127741564	1.5045911812133372	0.015403009734295241	0.001433826076088794	0.011316407889899332	0.01607657804178559	0.019460555499608505	0.0026887373276999267	0.005431053897708832	0.003698620310368211	0.0003611537658394829	0.00929637559938312	0.046133501316736616	0.00923746259689563	0.016625708626903872	0.013702144243051457	0.01938241572433341	0.014647287547169641	0.011184299856581786	0.0004973193819836923	0.013254236538811949	0.01667109607343365	0.003821388874182968	0.0006758403974889781	0.005665703563028739	0.0010982215083406165	0.13333761426405302	0.030162592368183538	0.025119020141775104	0.007900884419365116	0.010073623652447905	0.004520943875769119	0.010196434097885431	0.009991149767340241	0.006511492872781724	0.004886253235012825	0.00022180524772848448
g35rp1	1.2831046186321569	0.011636526424015095	0.0091378210097919	0.00728280407379127	0.012804251247774734	0.7002630981213279	1.280023899979165	1.5065710838463984	0.014382277537884468	0.049598587337014784	2.388713225026937	2.0942199918642994	0.0032960377096772683	2.1962629101531204	0.01889539495334345	1.974616584269568	0.004486808577326118	0.006532206196255089	0.036404872705908614	0.025143968192116964	0.009038480350783841	0.00848357693431537	0.7999352258426276	1.6344745754053231	0.009112648041334269	0.002116875335127656	1.6215403216125683	1.9634210758776025	0.02019351813097229	0.000293034901123508	0.014233817310824076	1.481991548916335	1.7511642262415623	1.6235975258868862	1.260328070362689	0.007229093099841676	0.02441774046997067	1.8816576859343592	1.5939016087508795	0.030228775260273632	2.331303148106401	0.008168999603019164	0.0003969889002791239	0.037847861960167636	0.015689413561613713	0.004831979109304661	0.011372516388046157	1.9878115165208856	2.0399719652777155	0.007556931814157555	0.014705142748432341	0.0061106000837721905	0.039691434110160004	0.011994295187405843	0.015418534709357104	0.024942412610090992	0.008362590004225826	2.358561383900316	0.0012698399555082175	0.03331147113842617	0.014315384160255669	2.202476095695665	0.03155211652478948	0.019080980844266352	0.0020612204935719315	0.007643630204513555	0.007896942007648337	0.002937636331232053	2.413851724017797	1.7436474585996051	0.029365773754116788	2.3022927689367325	1.9933349686683848	2.553380684896387	2.066819067559003	1.890525150410296	0.0009370794882669297	0.007458266417647616	2.236063606714546	2.2109643649592288	0.022687419323548026	0.00015019989609918718	0.0012415445370392107	0.0034092557881016355	0.010292884632489018	2.106170539814813	0.0011255548840769525	1.9081362799764217	0.2280780510903536	1.1376774404811298	0.010310145406140671	2.1592337907676407	0.044184798482944806	2.022318240645516	1.8676708835156428	1.4958168361384767	2.5605772943123197	0.0031223769821908864	1.7518333778722222	0.0277973760144116
g36rp1	0.020734570371613442	0.008901540351049739	0.012329439806671248	1.3579739212502362	0.02282565208792996	0.7919717348818953	0.0028933913850470285	0.0525619801804777	0.08272012107459106	0.0014697931541714706	0.06643958528693936	0.0003768798063927769	0.07062756324494313	0.09728425187847403	0.012403355123086292	0.002815312427597378	0.01723758487386809	0.003969045290231709	0.01159730959222763	0.005934987902483747	0.000644259085267912	0.017402998603224022	0.6713262572386399	0.029420423959833013	0.0017014704673078676	0.011048777242631966	0.2079491530982415	0.03220773300795033	0.0052777222656210645	0.01726571256161046	0.0005659683367668341	0.03471508262520162	0.0007480192279991098	0.03824522113609831	0.2646821024145133	0.003692800077974807	0.003764748183447377	0.004686368358615032	0.005813933341388312	0.07697597346070861	0.0011807095423058776	0.08604563417097022	0.03181782440030949	0.003915222943005316	0.04359566373824751	0.005542328644826712	0.04607552497497035	0.032713360633608746	0.006262000055104371	0.02921291104943158	0.02501773672820145	0.00042064566447696215	0.09188257255441372	2.742538377082694e-05	0.0076691274057016515	0.004842522293322818	0.0049744606606416325	0.0002269802731231353	0.000720374691893805	0.004602955781122429	0.06513465117824976	0.005211871886132298	0.022803414277396628	0.014953172997361071	0.13052183153436944	0.014572663350528247	0.011075008635629607	0.08162956772747514	0.021907373039882896	0.0011467825955552378	0.014735378486558481	0.0019452477902437689	0.0003744386232182213	1.4626008690759364	0.019017338128657947	0.07639606998541426	0.03105802588882605	0.041503178401423285	0.005482258452023869	0.006192100378702646	0.0525570834576374	0.004519259846700607	0.03768555534872159	0.05430634537231165	0.015211328977965306	7.067085240148934e-05	0.001541018160156601	0.03355951080138768	1.3867606041610574	0.39363323310952736	0.02104380799161943	0.0035586243760666885	0.11683035386422355	0.11508324355924578	0.011033276137102224	0.010728511163757837	0.029678192866156788	0.03319126934938232	0.0019692445082516896	0.015942471795546267
g37rp1	0.0017280824229453685	1.9605961701902792	0.02254013570629511	0.9403327295564092	0.029973368896121226	0.7811269499643636	2.086758928663611	2.079223322762508	2.0853564703637453	0.019616316049376085	2.394972276453277	2.344216807804545	0.10876379602715253	1.5698630812659853	0.007887792937248199	1.4881816425308672	0.006445548817482272	0.060340831701245774	0.016020104147772662	0.0028192219456996785	0.02697430299107636	0.08816667111957614	0.8062546209438448	1.4425799641367567	1.921178648794352	2.3850842200308406	0.0050299518652396616	0.1087134162508466	1.7648295403381558	0.0005485654874701734	0.001531969705365583	1.7565778090077189	2.105922098448404	0.004051891659173664	0.5816652927403737	1.933570394337451	0.0218395672568062	1.5315658725548555	1.7924495642780889	0.006967492607318071	0.02172518110637065	0.007803672676801513	0.015217400766466738	0.008668981680675038	0.000377677449680279	0.7485139794736683	0.0012757082174651095	2.3766352174681544	0.012654959375601843	0.00570956183364321	0.023882817420951257	0.00016269191023022666	0.004374913919818504	0.00010542329263226316	0.0008777937387734179	0.03251607257227892	0.004730794588022717	0.007535321125462055	0.13011042901567182	0.006356758133175818	0.03150377841733865	0.015647159490213614	0.00857734512295003	0.002344167497858964	0.028578399382194832	0.034231347241816125	0.015138059353623163	0.10873688840598306	2.3803243606038165	1.7669626214789258	0.003285853725531691	1.995632321929914	0.13478489230894808	1.886571281197913	2.0240325592048003	1.7651296727390904	0.0014308204603269033	2.805311175925879	0.0012744227414368595	0.00569917139206221	0.050277420380955916	0.0015378923834568675	0.006409000937338059	0.07015800508986503	0.010967526436827921	0.002278130196157237	2.2098861642305967	2.4036869687427704	1.8464475329562235	1.8719096842524567	0.004291975223038126	1.8148607219669777	0.016623175178597748	1.8133859068482832	0.033839848073129494	0.008383544922047148	1.8313436321964347	0.1143043662239548	0.00015477191305156144	2.3547935447082287
g38rp1	0.011734145606787642	0.044385030941770126	0.004853961636741457	0.023420194983390784	0.008618744205273067	0.535770107038366	0.006212203384198898	0.03289921262661627	0.02548288095988984	0.004418858187385225	0.023768011820541845	0.005618414234013845	0.06780738236823647	0.060339692847121526	0.06418927492598969	0.07109883102091391	0.0385937690372856	0.0267345996387738	0.015120121744996662	0.0004190143043616241	0.0067283186487448	0.0030968134906986322	0.641215956591166	0.037604933150472836	0.02968330509406328	0.013179170512165495	0.013434042788072037	0.02070577227833093	0.022563104899472587	0.015247713007939409	0.05642688390466415	0.060259681899254076	0.0040785660857866855	0.02340661743779614	0.019396584074553	0.1628508787894222	0.0071533288583685095	0.00022245232559529697	0.0630850786530816	0.001439593520072411	0.0068347197584878745	0.0010450975699536145	0.006309217235527485	0.10378813033847427	0.11136457103816087	0.007766645410662934	0.013189809643260606	0.0175173437791331	0.0025767916983271467	0.025697962878289158	0.006901918163956297	0.0009260173287092447	0.026674753114906673	0.001111173626381868	0.011634208534765107	0.03789675674308779	0.04482652438438424	0.002037991905575686	0.0028807411688676426	0.01690511757657331	0.03729847322990802	0.006028101721355694	0.031115629725903062	0.012162079437789271	0.0189401994323467	0.02565491907996077	0.0010097546483223085	0.010766938507757378	0.019768260747953573	0.017713853451471934	0.01084920161393737	0.005624028376018944	0.010539469810197669	0.006392109880636871	0.0023929215489068177	0.01655448564949606	0.01072236166503774	0.016713424475825828	0.023191605577662776	0.016674767622963896	0.026758038490515203	0.033806002019321144	0.01691975576229421	0.02227933205924109	0.01930873066400777	0.015090010205677747	0.03650912472874058	0.01616215205742091	0.012668277360602592	0.03940143893491868	0.0030683948909910872	0.0018672883726621567	0.0039779666954948304	0.015121503863435169	0.0007733125919397901	0.005423636768224445	0.05458230166653765	0.025626215743982345	0.0021156457333486893	0.006655743302341104
g39rp1	0.0007474052968735311	0.0015338912217479506	0.037011055668477656	1.9632472422362928	0.02451731876426496	0.5473593835696952	0.0043899449297639115	0.034303098549687445	0.0007666362320077662	0.009609868669011722	0.017781181822704068	0.0008669792321522079	1.8105528074425936	0.007605148981543777	0.006571962924359012	0.01052035033548536	0.015816138172171545	0.015003719926216718	0.002569258958495665	0.0027063158046272896	0.04467416710108962	1.6759672890195938	0.5451328228697506	0.022633676386437374	0.04208726973764142	0.007354153146158844	0.002065249874466427	0.019847143844630943	0.016240299758674692	0.0019850273983549826	0.1020168981162955	0.0006938075730906133	0.007234924379407934	0.015368254307115116	0.032144886659393496	0.0013855136468723904	2.6148591142476936	0.026398221276704558	0.02723630343684024	0.0002213678652225378	0.08876140522231395	6.31587731826389e-05	0.0017692626126952157	2.076577936379686	2.024218989942573	1.5212643162039834	0.0048908825944370855	0.0859020431562142	0.03175688700953938	0.01000039529327412	0.003536386753428696	1.7371716277192844	0.0008645806340247253	0.012926996364180288	0.01211943462267527	2.064833859774561	0.14134279422789886	0.013262145766117915	0.005071724164427867	2.001846290794961	0.037191901662394486	0.0007253572312884612	0.1250150393353561	0.009219504812403507	2.179787463616349	0.5039479714625232	0.012139097420826476	1.6056027338988232	0.01368562083468208	0.02363507039133024	0.01221571701564598	0.03338096564532654	0.002089189609986393	0.003632204272921185	0.05151845499408755	0.000645853508556622	0.0040212106547752	0.022058578790760345	0.004785809232883747	0.001032302043866496	0.033706928903463974	0.0006212240560023036	0.04721707678596642	1.4902657798641008	0.005106790275298678	0.008819850695366773	0.02957227798144725	0.030541428801414517	0.02822341727156495	0.27210483377413114	0.005735648306627468	0.0001416640998748212	0.09413909438396877	0.0159741384876767	0.02452703074818071	0.05570221515391744	0.0005872545757058634	0.17260620302176882	0.0007662225633543473	0.0528950156032016
g3rp1	0.00048501302415457365	0.004116145760766538	1.44548958922747	1.5309143933784273	0.013947225914236262	0.6635721404067738	0.050686434929493374	1.8477882214040933	1.7793541492177969	0.06434717707823456	2.117904952183021	2.034294361314965	0.5413349486588769	0.0009148911535673184	1.959201168253321	0.04897321344076276	1.8409171710043504	0.02024475832621686	1.4667214368005823	1.7147556027033617	1.758941000417242	0.007040826799161758	0.9037475116153352	2.269446703916077	1.7394786846557582	1.3803148013790505	1.512582177442998	0.0004647617680401273	0.004668767218969207	0.009500510983357576	2.3622280378411222	1.8402451922273244	2.122393032754231	0.010274724974413944	0.6739324103785022	1.831492973966507	0.0035560843327787366	0.010911440132105193	1.4428449986751206	0.00047404484255837226	1.4879524798103223	2.1951268798197603	2.062789521335164	2.201846600324157	1.9102874340531928	0.003927389225690707	0.010313763383128172	0.017113235830610196	0.008792391297930982	0.00843010135695014	0.07529693934246645	0.00784651329876182	2.2197884323435204	2.4340867773020887	0.0004325843402187772	0.007434070233115311	0.04121317226290088	1.4341083216452557	0.020016154003498744	2.2869970614698416	1.94130811352852	0.019251309075625014	2.380196904073977	1.858097728649552	0.02790726979025682	0.0006838509843528943	0.008334659036291004	1.8968860083098031	0.019247646589940697	0.07772429134267547	0.0267214472698342	1.9018482044382468	1.242726792161232	0.0018432823005055628	0.001432275302385916	2.015017641463217	2.585759997985272	0.01378600181396694	1.8212523477702045	0.05004762086953474	1.7553308407105817	2.4855223057971814	2.0594134660711148	2.206866722579054	1.6016851349780732	0.010174203611027638	0.015548043319400453	0.0005253495046405279	2.1212354323352227	0.7423726237559592	2.119094442700061	1.9346405076356183	0.013493062760802326	0.04914654069873501	0.011888113056562524	1.9231866672986773	0.007851613153018131	0.0015968985677241837	1.7531592072512685	2.047548835771748
g40rp1	0.015616859362242509	0.06951677468210382	0.006116366364235211	0.0017349341039087395	0.026708617720406086	0.5483206755955212	0.007697802518849939	0.2382918448273452	0.005135779473914789	0.002239636496184621	0.027034173952013518	0.03193838538342779	0.1001777450909015	0.054627612635673485	0.015606340484421784	0.002723391856389591	0.011974181928493158	0.017616782224374596	0.00805517317125513	0.02672326193405166	0.007872350662640422	0.004886578060107258	0.9350775689600528	0.007078171436768584	0.002897635782185102	0.0006735435320196082	0.0012666739032053068	0.007260719126621224	0.006133977526666315	0.009446129530661951	0.005154552522993625	0.04319602701906358	0.003644041626792197	0.05073368964972818	1.465803480887906	0.05653941592136864	0.007193425345708744	0.010871884377310898	0.018820589566267025	0.004978554082158256	0.01042406411139013	0.0003023088549001432	0.02483825239826037	0.05486567200990786	0.1514087008581109	0.019324141085788255	0.002212325592968788	0.0009163883705866812	0.0007331172326125768	0.03407789702570828	0.11620000209471255	0.0004269160572107835	0.00173936611845355	0.0011256065203957848	0.001539591944106843	0.14458013113833978	0.05388654089324658	0.0048718642494389825	0.04056151359777176	0.012547202704485887	0.033095752037027235	0.126823465899515	0.052871240230979014	0.0039324317056667535	0.011919599552446123	0.002084552109861316	0.0006387200666088327	0.01448112762342681	0.0018195233239350133	0.014336809442811125	0.00836670632920737	0.004202055912252978	0.02192173153344974	0.02320592977310237	0.002490191070597279	0.010550634926342084	0.008302758822543329	0.040072269865812034	0.005870808414367265	0.11197451009739827	0.010578152435944316	0.01399621168376557	0.05789180487156955	0.0015761251004408124	0.03048740596052984	0.0014515828237406214	0.014855744308469697	0.00481831847501835	0.003594628834536206	0.2492865405237412	0.0018257121551209386	0.0005290392434980499	0.04829163426508997	0.012951942790160093	0.12001937165612535	0.029521638515733393	0.027461775539578064	0.03912309245565231	0.00019653675322155902	0.0009801155035636107
g41rp1	0.008657692917557813	0.008329389696299585	0.0038590073987487296	0.03957585663666966	5.700137365367668e-05	0.6328110774382544	0.038070539351572286	0.04166666958005492	0.0169369459000534	0.042882509350876674	0.0059354818306452785	0.05411090516902616	0.0014041579956036163	0.0090288958957442	0.003155848324031882	0.0730943027452689	0.0025349123544739878	0.03576077929110615	0.07338219870771676	0.005919523568386357	0.0021959277596127896	0.054884080846423385	0.6985266312678524	0.09393281931855542	0.003840329556996622	0.0017580226615446207	0.04664908071567502	0.003643004386284855	0.0005179541234466975	0.002348747559872845	0.01256040530789243	0.00038355204369471983	0.05648700481202086	0.009080917389169621	0.1934243896015573	0.002137077030777461	0.0097946732501823	0.04314464598708514	0.012538877534059616	0.023066800216119	0.00021632064304151008	0.06709359755934803	0.002675100526681823	0.034354744673323806	0.007495004992461845	0.007992551114694981	0.010717686850541856	0.005205539165517282	0.0053258721885715045	0.00396748888560422	0.10903460780620987	0.002498845830442702	0.021016655966811737	0.004275540924098329	0.02994041944615635	0.005131880746197489	0.0037395161602890963	0.003271595922684521	0.0848881670059839	0.00019749197269027787	0.00011845024880454304	0.000969253932855366	0.04180212918868571	0.007244870700500621	0.012046535860440452	0.010246754928835157	0.028716349430849827	0.01947534550274166	0.0043271774374970175	0.07599780594620784	0.005679883740280025	0.0041244107489377775	0.016461665434553418	0.0048140392733744255	0.02455542565143197	0.020525318918555868	0.005651633585097616	0.024747931033905345	0.0273043320761926	0.021653860943085187	0.024177539048237905	0.007960889862695546	0.001756310323370081	0.03994169718400624	0.0012434239324363213	0.1378703686414241	0.0007050043101598921	0.0014710663246528712	1.3029656287766715	1.0374166636761928	0.019071255555629427	0.014984326627215971	0.0021876585196003244	0.03078449014656688	0.0011254135625408557	0.01604000787243141	0.004582879523359369	0.04426790848642488	0.04637681632886203	0.0063473046747309
g42rp1	0.0023254932343316523	0.20142195665046148	0.037383218455294916	2.378333798350834	0.06870465763468855	0.5674809696412813	0.008658626278951373	0.3774376823022031	0.014447340688749456	0.019535387479678368	0.03613012400676455	0.012087339932488832	1.471386866463101	0.006753567249015388	0.002148278026260865	0.0023324655772511424	0.0006316554972323822	0.05408747499871157	0.0017304642377007269	0.07134712094610644	0.021725486208870312	0.0007834476818768879	0.7363709552360136	0.028680228558580975	0.00012566328061307946	0.02607832538001541	0.05542070772587794	0.013356876500068329	0.040147526366668726	0.1121188022808204	0.04041917743646118	0.06345592338618825	0.04851117392187534	0.026652381358757558	0.2195617913389281	0.024774955205958862	0.0010656307978343495	0.002859393754813591	0.0017390035939773305	0.0033436387569857123	0.022436719651885567	0.059830061872034775	0.033436617826321215	0.0006891205475385146	0.005828741195974586	0.018059310433744008	0.15212657466154828	0.02258813099748945	0.0001204465961955944	0.018271829819921214	0.0006391262002162241	0.014197125234531885	0.019666675095761664	0.00012564408757414762	0.0070787058936070705	0.0018122440904409032	0.00798079677691713	0.006042716639602045	0.0026766567212320397	0.003035335070518397	0.011581915246925428	0.11950106235118907	0.002756404998474667	0.0242122014452694	0.019195222110765627	0.024837785051687933	0.042422260089464855	0.00917277026627525	9.301325272293455e-05	0.009391497998589305	0.0012906869471135526	0.010045895982429744	0.017393354639645447	0.01769627765787227	0.03000218684635265	0.026138939437896483	0.009292268052038262	0.06203437299868424	0.006155254333405885	0.0040422686149282055	0.011869008702371064	0.0014721919802361744	0.008184425471844427	0.03804467899871344	0.010270561008338293	0.01920176805426051	0.07633603955137222	0.002879322792562165	0.04292035200025311	0.4017565849666879	0.058860223561020074	0.01215760427860447	0.0008054522709596184	0.005359535036920882	0.008430549676739896	0.026908220808321885	0.034572536163555365	0.0007050306241255092	0.014695931251239188	0.014354913952124425
g43rp1	0.02223364298476689	0.0292935878913848	0.018726630330269358	1.5344755449357914	0.020590976359520227	0.9750542130565936	2.217302430648097	1.869598870295667	0.06329365031494567	0.0011792306574191867	0.0011569206466365905	0.03659595600589262	0.6611428424388642	0.06029869595032115	0.0016862480723014812	0.02593984265526994	0.012021852548026702	0.02337711004057956	0.002719241324411986	0.01361915619620578	0.03440634342898215	2.2297326645539046	0.6621420761381458	0.0032482217572043096	0.03265535752221648	0.02939407964631201	0.02202849565027237	0.019789134800640644	0.02091430322722039	0.0028925151116913576	0.0022871317240428955	0.0038801695560860454	0.005450511409448164	0.0240350722780212	0.009459685975200487	0.03197929094865397	2.2075863886391924	0.003369773468426644	0.011303576370292407	0.006841738911635233	0.038073467472345184	0.03681990082356576	0.002269672199664855	2.33921650867348	2.0435704237350087	1.8187876510940264	0.04241701324835885	0.018422996950609755	0.012769392226560232	0.016271235999678797	0.005668640450042797	2.556549073146161	0.032470995356127075	0.015577954202638843	0.047249781928568574	2.241401326085681	0.0301328681892516	0.020086068436183685	0.0048847959986593045	2.149068243372096	0.09522662440195286	0.0279331950807582	0.017999994321354282	0.020766564888277463	1.9634697129807628	0.0020671291771879735	0.009496447753105043	0.13897330533453292	0.00046128184664128536	0.03178628565253131	0.014399207627635597	0.02186657243602088	0.003167989232433439	0.01382846303222077	0.07188341823228135	0.004072000630390886	0.0071102872026447125	0.07865134394747668	0.013077714904520695	0.0011693940834917342	0.005657556775728416	9.416682818656481e-06	0.01052841894474653	0.003756748990993028	0.005593728503964401	0.006493828638628232	0.01914743388915229	0.010943278111996108	0.04479810326171646	0.42422445734473735	0.03966058362548662	0.018615499848679443	0.004862581983067871	0.0006090784627574207	0.11448517720260044	0.011669341523260749	0.011160086162145548	0.02495849151100557	0.022072115442377117	0.012915111333900144
g44rp1	0.4832567910932044	0.016772967913965913	0.0300121155087198	0.019302617227912384	0.01552858984977475	0.6425429251101499	0.007840919863300759	0.034871677795439066	0.0025840299532651862	0.0041769326876365896	0.045029598903109	0.003944454009836157	0.010385091298813959	1.0158185166364635	0.01817118050544376	2.1268414187305003	0.00032967506896976613	0.0013463950473687133	0.002622201186214517	0.002347581106776223	0.005201157389918748	0.02089543453163817	0.7389087751979608	0.07416135380200307	0.0157825874393184	0.014926591652328512	0.8881917709169024	1.3008803644531737	0.028763083109437187	0.007973380599909992	0.00028970632118254576	1.6027539064419791	2.269231568715188	1.3831037001446027	0.11372193421307215	0.017143392583960575	0.0031844137781381725	0.6863446048634361	0.8046037489116117	0.0012931134744182894	0.1904735358899447	0.10716909236768417	0.06434275556727037	0.08517872924733658	0.013080436228244244	7.602018238434807e-05	0.023328712486458642	0.02750251762362029	0.6127495679347168	0.061915054671196526	0.001190014631976107	0.0002020900251994064	0.006111749879785896	0.00014207682811927597	0.0035657071254229563	0.0005378021172372583	0.04191743203705757	1.031706421725465	0.0054588620044232926	0.0056333571986647395	0.015126901178889143	0.5254914315266741	0.1031151346338016	0.020358293342279787	0.010942968999006188	0.04562106693134165	0.001054826457335119	0.0010693693600411667	1.1273775586711885	0.9040647160881184	0.07100542745674501	2.2234389880009973	1.7729712819326064	1.6910823804188375	0.7301234526792427	0.19606900754989406	0.015074088662587606	0.002297457959332293	1.6271808459624848	1.8055385688092511	0.022502949636556836	0.004143079540205899	0.04247316063535398	0.014597723591067438	0.00791716637246891	0.05320239877812531	0.007463633289546542	1.5897165509408624	0.4846480794154906	0.13300868879094874	0.0009674778212367699	1.0425009460392118	0.0011259089886649161	0.07370078669709182	1.1890500123853909	0.3271660332557464	1.5847912955350705	0.005393827143987774	1.9096720775307023	0.03757588628601412
g45rp1	0.002205083939232534	0.03152691163524622	0.0017576521731538413	0.03612020195628718	0.001881841329812629	0.8438237015499097	0.03997996383358113	0.234146409647584	0.009321915776176222	0.0011266154276996713	0.0007627163702933437	0.0009003515166604597	0.7315639879849051	0.09957589692744516	0.00012778791855956118	0.010719104897576059	0.05213550445123241	0.001295073858739267	0.002305121501434913	0.0019103961629412093	0.021608416313331432	0.0019021781832900546	0.8912108458986707	0.031383288896141365	0.04343141450451905	0.002910505679632237	0.008068554673529259	0.05603460743678838	0.00012129757103125637	0.0006795235285388319	0.04325654371698405	0.014793832045289229	0.0003746572868886248	0.0056959437777103356	0.6671769970801003	0.002364264430522741	0.10581569190081516	0.013176002939533905	0.0004305021846504466	0.007676716969439459	9.595553435610705e-05	0.0036801009367820564	0.0042283169334969796	0.022359427358005002	0.02974087734694202	0.015877140097011834	0.008483101773275766	0.003226023517318941	0.03396545942988838	5.4938496348367824e-05	0.0009836457729269358	0.02748769778613199	0.027772754180660227	0.010957446686019716	0.00010900990401000592	0.0008746532006081581	0.0017734857206045485	0.030303369012639424	0.00032096230475247515	0.04458700335371117	0.0038958428489120865	0.012744086487633095	0.10450148305285152	0.006749928933141039	0.010695401464097459	0.0843901584875969	0.006885114248886783	0.13812942128424424	0.011184302125536128	0.00010604827494929201	0.008917851817090771	0.05932843401090286	0.0044139518763650545	0.027618516453600358	0.012281800257698051	0.0038705075978391103	0.051057542148323885	0.0053097115360010005	0.012349103973147871	0.001804569457592997	0.007055539347106274	0.0006551949854561671	0.02120607709944473	0.04689080601093512	0.06911214941203216	0.011718071807240237	0.008354152895619592	0.05421597661617576	0.0013967268191125127	0.5599698112615423	0.045868008065248406	0.0044407051255425664	0.002969780192817991	0.022263518683062027	0.12090757914332614	0.0029069463447807913	0.011576785771150913	0.014301269150155373	0.016659063762596498	0.012028450394469113
